item_id,generator,model,task,domain,concept_id,concept,output,text,content_json,model_file
GPT_C_C13,OpenAI GPT,OpenAI GPT,C,Biology,C13,自然选择,"{""id"":""C13"",""concept"":""自然选择"",""question"":""深色飞蛾在暗树上更多，主要因为什么？"",""options"":{""A"":""更易生存繁殖"",""B"":""主动变深色"",""C"":""努力后变强"",""D"":""鸟帮助它变色""},""answer"":""A"",""explain"":""自然选择筛选已有差异，而非主动改变。""}","{""id"":""C13"",""concept"":""自然选择"",""question"":""深色飞蛾在暗树上更多，主要因为什么？"",""options"":{""A"":""更易生存繁殖"",""B"":""主动变深色"",""C"":""努力后变强"",""D"":""鸟帮助它变色""},""answer"":""A"",""explain"":""自然选择筛选已有差异，而非主动改变。""}","{""id"":""C13"",""concept"":""自然选择"",""question"":""深色飞蛾在暗树上更多，主要因为什么？"",""options"":{""A"":""更易生存繁殖"",""B"":""主动变深色"",""C"":""努力后变强"",""D"":""鸟帮助它变色""},""answer"":""A"",""explain"":""自然选择筛选已有差异，而非主动改变。""}",GPT.txt
GPT_C_C14,OpenAI GPT,OpenAI GPT,C,Biology,C14,进化没有预设目标,"{""id"":""C14"",""concept"":""进化没有预设目标"",""question"":""关于进化，哪种说法正确？"",""options"":{""A"":""没有固定终点"",""B"":""总会越来越高级"",""C"":""目标是变成人"",""D"":""个体想变就变""},""answer"":""A"",""explain"":""进化无预设目标，只是群体遗传变化。""}","{""id"":""C14"",""concept"":""进化没有预设目标"",""question"":""关于进化，哪种说法正确？"",""options"":{""A"":""没有固定终点"",""B"":""总会越来越高级"",""C"":""目标是变成人"",""D"":""个体想变就变""},""answer"":""A"",""explain"":""进化无预设目标，只是群体遗传变化。""}","{""id"":""C14"",""concept"":""进化没有预设目标"",""question"":""关于进化，哪种说法正确？"",""options"":{""A"":""没有固定终点"",""B"":""总会越来越高级"",""C"":""目标是变成人"",""D"":""个体想变就变""},""answer"":""A"",""explain"":""进化无预设目标，只是群体遗传变化。""}",GPT.txt
GPT_C_C15,OpenAI GPT,OpenAI GPT,C,Biology,C15,随机变异与非随机选择,"{""id"":""C15"",""concept"":""随机变异与非随机选择"",""question"":""抗药细菌增多，较合理的解释是？"",""options"":{""A"":""环境筛选已有变异"",""B"":""细菌想抗药就变"",""C"":""药物教会细菌"",""D"":""所有变异都保留""},""answer"":""A"",""explain"":""变异可随机出现，选择由环境决定。""}","{""id"":""C15"",""concept"":""随机变异与非随机选择"",""question"":""抗药细菌增多，较合理的解释是？"",""options"":{""A"":""环境筛选已有变异"",""B"":""细菌想抗药就变"",""C"":""药物教会细菌"",""D"":""所有变异都保留""},""answer"":""A"",""explain"":""变异可随机出现，选择由环境决定。""}","{""id"":""C15"",""concept"":""随机变异与非随机选择"",""question"":""抗药细菌增多，较合理的解释是？"",""options"":{""A"":""环境筛选已有变异"",""B"":""细菌想抗药就变"",""C"":""药物教会细菌"",""D"":""所有变异都保留""},""answer"":""A"",""explain"":""变异可随机出现，选择由环境决定。""}",GPT.txt
GPT_C_C16,OpenAI GPT,OpenAI GPT,C,Biology,C16,遗传信息与性状,"{""id"":""C16"",""concept"":""遗传信息与性状"",""question"":""同种植物高矮不同，可能因为什么？"",""options"":{""A"":""基因和环境共同作用"",""B"":""只由基因决定"",""C"":""只由阳光决定"",""D"":""性状不能改变""},""answer"":""A"",""explain"":""性状表现常受遗传信息和环境共同影响。""}","{""id"":""C16"",""concept"":""遗传信息与性状"",""question"":""同种植物高矮不同，可能因为什么？"",""options"":{""A"":""基因和环境共同作用"",""B"":""只由基因决定"",""C"":""只由阳光决定"",""D"":""性状不能改变""},""answer"":""A"",""explain"":""性状表现常受遗传信息和环境共同影响。""}","{""id"":""C16"",""concept"":""遗传信息与性状"",""question"":""同种植物高矮不同，可能因为什么？"",""options"":{""A"":""基因和环境共同作用"",""B"":""只由基因决定"",""C"":""只由阳光决定"",""D"":""性状不能改变""},""answer"":""A"",""explain"":""性状表现常受遗传信息和环境共同影响。""}",GPT.txt
GPT_C_C17,OpenAI GPT,OpenAI GPT,C,Biology,C17,能量流动与物质循环,"{""id"":""C17"",""concept"":""能量流动与物质循环"",""question"":""生态系统中，能量和物质怎样变化？"",""options"":{""A"":""能量流动物质循环"",""B"":""能量也循环"",""C"":""物质会凭空消失"",""D"":""二者都不变化""},""answer"":""A"",""explain"":""能量逐级流动散失，物质可循环。""}","{""id"":""C17"",""concept"":""能量流动与物质循环"",""question"":""生态系统中，能量和物质怎样变化？"",""options"":{""A"":""能量流动物质循环"",""B"":""能量也循环"",""C"":""物质会凭空消失"",""D"":""二者都不变化""},""answer"":""A"",""explain"":""能量逐级流动散失，物质可循环。""}","{""id"":""C17"",""concept"":""能量流动与物质循环"",""question"":""生态系统中，能量和物质怎样变化？"",""options"":{""A"":""能量流动物质循环"",""B"":""能量也循环"",""C"":""物质会凭空消失"",""D"":""二者都不变化""},""answer"":""A"",""explain"":""能量逐级流动散失，物质可循环。""}",GPT.txt
GPT_C_C18,OpenAI GPT,OpenAI GPT,C,Biology,C18,光合作用与细胞呼吸,"{""id"":""C18"",""concept"":""光合作用与细胞呼吸"",""question"":""夜晚植物没有光照时还会怎样？"",""options"":{""A"":""进行细胞呼吸"",""B"":""完全停止活动"",""C"":""只吸收阳光"",""D"":""不需要能量""},""answer"":""A"",""explain"":""植物也靠细胞呼吸释放生命活动所需能量。""}","{""id"":""C18"",""concept"":""光合作用与细胞呼吸"",""question"":""夜晚植物没有光照时还会怎样？"",""options"":{""A"":""进行细胞呼吸"",""B"":""完全停止活动"",""C"":""只吸收阳光"",""D"":""不需要能量""},""answer"":""A"",""explain"":""植物也靠细胞呼吸释放生命活动所需能量。""}","{""id"":""C18"",""concept"":""光合作用与细胞呼吸"",""question"":""夜晚植物没有光照时还会怎样？"",""options"":{""A"":""进行细胞呼吸"",""B"":""完全停止活动"",""C"":""只吸收阳光"",""D"":""不需要能量""},""answer"":""A"",""explain"":""植物也靠细胞呼吸释放生命活动所需能量。""}",GPT.txt
GPT_C_C19,OpenAI GPT,OpenAI GPT,C,Geoscience,C19,板块构造,"{""id"":""C19"",""concept"":""板块构造"",""question"":""大陆位置长期会变化，主要因为什么？"",""options"":{""A"":""板块缓慢移动"",""B"":""海水推动大陆"",""C"":""大陆自己漂浮"",""D"":""地球大小改变""},""answer"":""A"",""explain"":""地壳板块持续缓慢运动并相互作用。""}","{""id"":""C19"",""concept"":""板块构造"",""question"":""大陆位置长期会变化，主要因为什么？"",""options"":{""A"":""板块缓慢移动"",""B"":""海水推动大陆"",""C"":""大陆自己漂浮"",""D"":""地球大小改变""},""answer"":""A"",""explain"":""地壳板块持续缓慢运动并相互作用。""}","{""id"":""C19"",""concept"":""板块构造"",""question"":""大陆位置长期会变化，主要因为什么？"",""options"":{""A"":""板块缓慢移动"",""B"":""海水推动大陆"",""C"":""大陆自己漂浮"",""D"":""地球大小改变""},""answer"":""A"",""explain"":""地壳板块持续缓慢运动并相互作用。""}",GPT.txt
GPT_C_C20,OpenAI GPT,OpenAI GPT,C,Geoscience,C20,地质时间,"{""id"":""C20"",""concept"":""地质时间"",""question"":""峡谷和山脉常在多长尺度形成？"",""options"":{""A"":""漫长地质时间"",""B"":""几分钟内"",""C"":""一年必完成"",""D"":""人能直接看完""},""answer"":""A"",""explain"":""许多地质过程需远超人类寿命的时间。""}","{""id"":""C20"",""concept"":""地质时间"",""question"":""峡谷和山脉常在多长尺度形成？"",""options"":{""A"":""漫长地质时间"",""B"":""几分钟内"",""C"":""一年必完成"",""D"":""人能直接看完""},""answer"":""A"",""explain"":""许多地质过程需远超人类寿命的时间。""}","{""id"":""C20"",""concept"":""地质时间"",""question"":""峡谷和山脉常在多长尺度形成？"",""options"":{""A"":""漫长地质时间"",""B"":""几分钟内"",""C"":""一年必完成"",""D"":""人能直接看完""},""answer"":""A"",""explain"":""许多地质过程需远超人类寿命的时间。""}",GPT.txt
GPT_C_C21,OpenAI GPT,OpenAI GPT,C,Geoscience,C21,岩石循环,"{""id"":""C21"",""concept"":""岩石循环"",""question"":""岩浆岩能否转化为沉积岩？"",""options"":{""A"":""能，经风化沉积"",""B"":""不能，永远不变"",""C"":""只能变成空气"",""D"":""只要加水就行""},""answer"":""A"",""explain"":""岩石可在不同条件下相互转化。""}","{""id"":""C21"",""concept"":""岩石循环"",""question"":""岩浆岩能否转化为沉积岩？"",""options"":{""A"":""能，经风化沉积"",""B"":""不能，永远不变"",""C"":""只能变成空气"",""D"":""只要加水就行""},""answer"":""A"",""explain"":""岩石可在不同条件下相互转化。""}","{""id"":""C21"",""concept"":""岩石循环"",""question"":""岩浆岩能否转化为沉积岩？"",""options"":{""A"":""能，经风化沉积"",""B"":""不能，永远不变"",""C"":""只能变成空气"",""D"":""只要加水就行""},""answer"":""A"",""explain"":""岩石可在不同条件下相互转化。""}",GPT.txt
GPT_C_C22,OpenAI GPT,OpenAI GPT,C,Geoscience,C22,地震成因,"{""id"":""C22"",""concept"":""地震成因"",""question"":""多数地震主要由什么引起？"",""options"":{""A"":""断层突然错动"",""B"":""地下大爆炸"",""C"":""天气突然变冷"",""D"":""月亮拉碎地壳""},""answer"":""A"",""explain"":""地震常源于断层错动释放积累能量。""}","{""id"":""C22"",""concept"":""地震成因"",""question"":""多数地震主要由什么引起？"",""options"":{""A"":""断层突然错动"",""B"":""地下大爆炸"",""C"":""天气突然变冷"",""D"":""月亮拉碎地壳""},""answer"":""A"",""explain"":""地震常源于断层错动释放积累能量。""}","{""id"":""C22"",""concept"":""地震成因"",""question"":""多数地震主要由什么引起？"",""options"":{""A"":""断层突然错动"",""B"":""地下大爆炸"",""C"":""天气突然变冷"",""D"":""月亮拉碎地壳""},""answer"":""A"",""explain"":""地震常源于断层错动释放积累能量。""}",GPT.txt
GPT_C_C23,OpenAI GPT,OpenAI GPT,C,Geoscience,C23,火山与板块边界,"{""id"":""C23"",""concept"":""火山与板块边界"",""question"":""许多火山为何沿板块边界分布？"",""options"":{""A"":""边界处岩浆活动强"",""B"":""火山随机出现"",""C"":""海浪冲出火山"",""D"":""只因地表太热""},""answer"":""A"",""explain"":""板块俯冲或张裂常促成火山活动。""}","{""id"":""C23"",""concept"":""火山与板块边界"",""question"":""许多火山为何沿板块边界分布？"",""options"":{""A"":""边界处岩浆活动强"",""B"":""火山随机出现"",""C"":""海浪冲出火山"",""D"":""只因地表太热""},""answer"":""A"",""explain"":""板块俯冲或张裂常促成火山活动。""}","{""id"":""C23"",""concept"":""火山与板块边界"",""question"":""许多火山为何沿板块边界分布？"",""options"":{""A"":""边界处岩浆活动强"",""B"":""火山随机出现"",""C"":""海浪冲出火山"",""D"":""只因地表太热""},""answer"":""A"",""explain"":""板块俯冲或张裂常促成火山活动。""}",GPT.txt
GPT_C_C24,OpenAI GPT,OpenAI GPT,C,Geoscience,C24,地球内部结构,"{""id"":""C24"",""concept"":""地球内部结构"",""question"":""地球内部结构哪项更准确？"",""options"":{""A"":""有地壳地幔地核"",""B"":""地下全是熔岩"",""C"":""内部完全空心"",""D"":""只有一层岩石""},""answer"":""A"",""explain"":""地球内部有分层结构，性质各不相同。""}","{""id"":""C24"",""concept"":""地球内部结构"",""question"":""地球内部结构哪项更准确？"",""options"":{""A"":""有地壳地幔地核"",""B"":""地下全是熔岩"",""C"":""内部完全空心"",""D"":""只有一层岩石""},""answer"":""A"",""explain"":""地球内部有分层结构，性质各不相同。""}","{""id"":""C24"",""concept"":""地球内部结构"",""question"":""地球内部结构哪项更准确？"",""options"":{""A"":""有地壳地幔地核"",""B"":""地下全是熔岩"",""C"":""内部完全空心"",""D"":""只有一层岩石""},""answer"":""A"",""explain"":""地球内部有分层结构，性质各不相同。""}",GPT.txt
GPT_C_C25,OpenAI GPT,OpenAI GPT,C,Climate/Environment,C25,温室效应,"{""id"":""C25"",""concept"":""温室效应"",""question"":""自然温室效应对地球有什么作用？"",""options"":{""A"":""维持适宜温度"",""B"":""完全没有好处"",""C"":""只会制造污染"",""D"":""让阳光消失""},""answer"":""A"",""explain"":""自然温室效应必要，过强才会带来风险。""}","{""id"":""C25"",""concept"":""温室效应"",""question"":""自然温室效应对地球有什么作用？"",""options"":{""A"":""维持适宜温度"",""B"":""完全没有好处"",""C"":""只会制造污染"",""D"":""让阳光消失""},""answer"":""A"",""explain"":""自然温室效应必要，过强才会带来风险。""}","{""id"":""C25"",""concept"":""温室效应"",""question"":""自然温室效应对地球有什么作用？"",""options"":{""A"":""维持适宜温度"",""B"":""完全没有好处"",""C"":""只会制造污染"",""D"":""让阳光消失""},""answer"":""A"",""explain"":""自然温室效应必要，过强才会带来风险。""}",GPT.txt
GPT_C_C26,OpenAI GPT,OpenAI GPT,C,Climate/Environment,C26,天气与气候,"{""id"":""C26"",""concept"":""天气与气候"",""question"":""某天很冷，能否否定全球变暖？"",""options"":{""A"":""不能，天气太短期"",""B"":""能，冷天就是证据"",""C"":""能，气候只看一天"",""D"":""不能，因为没有冬天""},""answer"":""A"",""explain"":""天气是短期状态，气候看长期趋势。""}","{""id"":""C26"",""concept"":""天气与气候"",""question"":""某天很冷，能否否定全球变暖？"",""options"":{""A"":""不能，天气太短期"",""B"":""能，冷天就是证据"",""C"":""能，气候只看一天"",""D"":""不能，因为没有冬天""},""answer"":""A"",""explain"":""天气是短期状态，气候看长期趋势。""}","{""id"":""C26"",""concept"":""天气与气候"",""question"":""某天很冷，能否否定全球变暖？"",""options"":{""A"":""不能，天气太短期"",""B"":""能，冷天就是证据"",""C"":""能，气候只看一天"",""D"":""不能，因为没有冬天""},""answer"":""A"",""explain"":""天气是短期状态，气候看长期趋势。""}",GPT.txt
GPT_C_C27,OpenAI GPT,OpenAI GPT,C,Climate/Environment,C27,全球变暖与气候变化,"{""id"":""C27"",""concept"":""全球变暖与气候变化"",""question"":""气候变化只等于气温升高吗？"",""options"":{""A"":""不，还含多种变化"",""B"":""是，只是变热"",""C"":""是，只少下雪"",""D"":""只影响白天""},""answer"":""A"",""explain"":""气候变化还包括降水、极端天气等改变。""}","{""id"":""C27"",""concept"":""全球变暖与气候变化"",""question"":""气候变化只等于气温升高吗？"",""options"":{""A"":""不，还含多种变化"",""B"":""是，只是变热"",""C"":""是，只少下雪"",""D"":""只影响白天""},""answer"":""A"",""explain"":""气候变化还包括降水、极端天气等改变。""}","{""id"":""C27"",""concept"":""全球变暖与气候变化"",""question"":""气候变化只等于气温升高吗？"",""options"":{""A"":""不，还含多种变化"",""B"":""是，只是变热"",""C"":""是，只少下雪"",""D"":""只影响白天""},""answer"":""A"",""explain"":""气候变化还包括降水、极端天气等改变。""}",GPT.txt
